image,latitude_radians,longitude_radians
eth_ch1_IMG_4930_01024.jpg,0.8014700181008848,0.11750272797163244
eth_ch1_IMG_4948_01024.jpg,0.8013169768485782,0.11756802857456626
eth_ch1_IMG_4955_01024.jpg,0.8241162158995903,0.1642479266770869
eth_ch1_IMG_4958_01024.jpg,0.8012639188479633,0.11716692010710635
eth_ch1_IMG_4970_01024.jpg,0.818853472199594,0.15829676276443116
eth_ch1_IMG_4972_01024.jpg,0.8014416602141463,0.11731692258783165
eth_ch1_IMG_4985_01024.jpg,0.8190326137814709,0.15783983944047242
eth_ch1_IMG_4986_01024.jpg,0.8014206157097898,0.11747307468567256
eth_ch1_IMG_4999_01024.jpg,0.801187898200608,0.11774441770836458
eth_ch1_IMG_5004_01024.jpg,0.8013176041943478,0.11844965890814715
eth_ch1_IMG_5008_01024.jpg,0.801146337535955,0.11891616693428918
eth_ch1_IMG_5011_01024.jpg,0.8012158120685885,0.1188300921802994
eth_ch1_IMG_5021_01024.jpg,0.829639058813267,0.2323382519369018
eth_ch1_IMG_5038_01024.jpg,0.8190317783800908,0.1707832233975315
eth_ch1_IMG_5039_01024.jpg,0.8188216826115257,0.17076350000853027
eth_ch1_IMG_5040_01024.jpg,0.8237993268032718,0.1646752952558677
eth_ch1_IMG_5045_01024.jpg,0.8139693502450122,0.21359969704556192
eth_ch1_IMG_5046_01024.jpg,0.8199128508709067,0.1466085717434263
eth_ch1_IMG_5104_01024.jpg,0.801195658384762,0.11746019914797853
eth_ch1_IMG_5106_01024.jpg,0.801298418894957,0.1174321573260891
eth_ch1_IMG_5113_01024.jpg,0.8188011523627032,0.1580627075215645
eth_ch1_IMG_5114_01024.jpg,0.8011776101434263,0.11749549311700967
eth_ch1_IMG_5117_01024.jpg,0.8191863285624799,0.15764611921336769
eth_ch1_IMG_5118_01024.jpg,0.8012333154880635,0.11767116590743543
eth_ch1_IMG_5125_01024.jpg,0.8190486615958843,0.1576573557568951
eth_ch1_IMG_5126_01024.jpg,0.8192724805572149,0.15734229002275277
eth_ch1_IMG_5128_01024.jpg,0.8161166635215832,0.1679007253927346
eth_ch1_IMG_5130_01024.jpg,0.8116509998503613,0.20758852088566343
eth_ch1_IMG_5131_01024.jpg,0.8190020951676711,0.15746821376696954
eth_ch1_IMG_5133_01024.jpg,0.8010912323189633,0.11781290913816585
eth_ch1_IMG_5143_01024.jpg,0.8191353338724616,0.15707384532717242
eth_ch1_IMG_5145_01024.jpg,0.8013492487992556,0.11750580607104665
eth_ch1_IMG_5153_01024.jpg,0.8188791358272215,0.15705295519964083
eth_ch1_IMG_5156_01024.jpg,0.8014507278124784,0.11777364297925638
eth_ch1_IMG_5159_01024.jpg,0.8161496435951459,0.1677101923761666
eth_ch1_IMG_5178_01024.jpg,0.8013576281834296,0.11797511469578659
eth_ch1_IMG_5180_01024.jpg,0.8013657056662703,0.11839567894940886
eth_ch1_IMG_5181_01024.jpg,0.8013577027748711,0.11779272996762756
eth_ch1_IMG_5187_01024.jpg,0.8013289114792241,0.11721538169285849
eth_ch1_IMG_5195_01024.jpg,0.8013874781865864,0.11708156125330195
eth_ch1_IMG_5199_01024.jpg,0.8244444938535257,0.1641525175997298
eth_ch1_IMG_5200_01024.jpg,0.8188361542898127,0.15751424908307354
eth_ch1_IMG_5234_01024.jpg,0.8190681565971336,0.15651668966462493
eth_ch1_IMG_5238_01024.jpg,0.8013322172918503,0.11690490572312706
eth_ch1_IMG_5239_01024.jpg,0.8161110575829836,0.16792646103869263
eth_ch1_IMG_5241_01024.jpg,0.816306322022567,0.16780931790178777
eth_ch1_IMG_5242_01024.jpg,0.8157043762234767,0.14402532298676654
eth_ch1_IMG_5255_01024.jpg,0.8012827302549849,0.11885750593155599
eth_ch1_IMG_5268_01024.jpg,0.8188719418289669,0.1566338319614622
eth_ch1_rapperswildsc00198_01024.jpg,0.8250256322816526,0.15272371729652082
eth_ch1_stmoritzDSC00551_01024.jpg,0.8157804063766959,0.16795278398720412
eth_ch1_stmoritzDSC00554_01024.jpg,0.8159731182039585,0.16762860554143955
finsteraarhorn01.jpg,0.8199690982292608,0.19366978958175507
finsteraarhorn02.jpg,0.8197997341676555,0.19342561390881347
finsteraarhorn03.jpg,0.8198026678394922,0.19348431842941535
finsteraarhorn04.jpg,0.8198836369065526,0.19339898078447965
finsteraarhorn05.jpg,0.8197380566654122,0.19340590147877168
finsteraarhorn06.jpg,0.8197905041781017,0.19329229224268568
flickr_1637436219_d912602638_2282_84835246@N00_grid_1_0.004_0.004.xml_1_0_1.17601.jpg,0.8200955477155689,0.15279911078280226
flickr_2083964014_49ba3bfe52_2343_21428225@N00.jpg,0.8241221087228441,0.19147139101810057
flickr_3207943144_1d2d41a130_3499_17233842@N00.jpg,0.811850220278419,0.23593252100353967
flickr_4389386083_6c95c8d006_2744_46538635@N03.jpg,0.819028891186698,0.15861814689385595
flickr_4865957863_7bae3cba1e_4096_54738725@N00.jpg,0.8119539703178792,0.2071212049138247
flickr_4928937186_358093df3d_4101_15887936@N00.jpg,0.8243058994003116,0.19160716756889595
flickr_5074196647_6e829bee06_4036_8389569@N08.jpg,0.8197503815779835,0.15639376229543642
flickr_5074276375_8af5279faf_4130_8389569@N08_grid_1_0.004_0.004.xml_1_0_1.17601.jpg,0.8190161639105774,0.1574281681831482
flickr_5074301147_0898198599_4030_8389569@N08_grid_1_0.008_0.008.xml_0_0_0.382369.jpg,0.8188943762947745,0.1569625067580153
flickr_5074863186_64740ce7fe_4148_8389569@N08.jpg,0.8188475860506081,0.15738298607399692
flickr_5845318147_13f4e26e89_2446_81035653@N00.jpg,0.8194481406202724,0.1603731529928652
flickr_5900484780_03ba36929c_6052_52936359@N05_grid_1_0.004_0.004.xml_1_1_0.684912.jpg,0.8117173930691672,0.2162087779771855
flickr_5988312014_4915d4783e_6144_81035653@N00.jpg,0.8205409932166509,0.15247089079586787
flickr_6781513415_c66e6b61cc_7008_65054360@N04.jpg,0.8274309805625395,0.22548114052448776
flickr_7962901172_5ae109c34f_8444_55926463@N06.jpg,0.8142539569743472,0.22576433080022534
flickr_8019550357_987d0715dd_8448_86476099@N00.jpg,0.8194126302564188,0.15711612763005667
flickr_8019568704_b5e5713991_8171_86476099@N00.jpg,0.8195602012293508,0.15888716716120058
flickr_8127914594_0c6b1e318b_8333_77295011@N06.jpg,0.8199075905493212,0.18010363909807106
flickr_8127940794_271863c90d_8050_77295011@N06.jpg,0.7562296531212307,0.735214216988601
flickr_8128131796_82098cf170_8475_77295011@N06.jpg,0.7564140349043935,0.7349480126129803
flickr_8128220274_5b05e0bf1a_8043_77295011@N06.jpg,0.8159706907987067,0.16785379269891026
flickr_8367558625_295b26ff80_8190_89031285@N02.jpg,0.8285894344419001,0.19040850282552318
flickr_8367561371_54793a6f11_8357_89031285@N02_grid_1_0.008_0.008.xml_1_1_1.14268.jpg,0.8283462795726125,0.19004384633096935
flickr_8528693442_8102ec17b4_8505_60347908@N00.jpg,0.8118764752794347,0.20757644470327286
flickr_8553171725_c8f5202e2b_8524_50519685@N00_grid_1_0.004_0.004.xml_1_1_0.845709.jpg,0.8192706010897798,0.1709444685305897
flickr_9285235848_f647593405_7301_68097255@N00.jpg,0.8119836959957921,0.20743223676503383
flickr_9411823399_3b6bcb1ed6_3793_99739718@N08_grid_1_0.004_0.004.xml_0_0_1.17601.jpg,0.8340334940045994,0.23072595603094026
flickr_9539345106_150a3a436e_3686_77295011@N06.jpg,0.8150424790333725,0.16503250883212875
flickr_12803431643_6da9beac9b_7328_52724211@N02_grid_1_0.004_0.004.xml_0_1_1.17601.jpg,0.819000938334005,0.1578122948473956
flickr_depth_local_3810268183_2aac9dff97_3555_12039065@N00.jpg,0.712053118994566,0.3491890555691425
flickr_depth_local_10843888333_579da7ec94_7302_66772587@N04.jpg,0.8120239403051792,0.2077127822414295
flickr_sge_94055047_7c9da824e9_21_43746741@N00.jpg,0.823883013031729,0.1941648387480343
flickr_sge_103354046_122417d0fc_o.jpg,0.7790016551060279,0.11926492524920235
flickr_sge_103381853_c12ab0adf2_o.jpg,0.7937641727695371,0.11067519007637866
flickr_sge_103383203_13cac4d7d6_o.jpg,0.7916571211082031,0.4136884685593157
flickr_sge_103384001_8cb4274639_o_grid_1_0.004_0.004.xml_0_1_1.02841.jpg,0.8194801873428965,0.19276063605019272
flickr_sge_103385367_a798f66870_o.jpg,0.8196680939858049,0.19320227816590876
flickr_sge_103386052_6ca7540eb6_o_grid_1_0.004_0.004.xml_1_1_0.50094.jpg,0.8152335108476139,0.16778195038981938
flickr_sge_103386271_53dbc1ff48_o.jpg,0.8058829789020213,0.1581550086223562
flickr_sge_103386372_b7a7a6680f_o.jpg,0.5627720926668899,1.3415406443119933
flickr_sge_113025462_b586e2fb0c_o.jpg,0.7935738578732366,0.1109662092582578
flickr_sge_132259556_3a0fba0f3f_o_grid_1_0.008_0.008.xml_1_1_0.236245.jpg,0.8195402184356716,0.1549071849801094
flickr_sge_140435154_239cd660e2_o.jpg,0.806460296572414,0.26400518705740655
flickr_sge_168479364_f224c890de_o.jpg,0.8157566023151046,0.16723715295447125
flickr_sge_175283934_03ee8d7dc9_o_grid_1_0.004_0.004.xml_1_1_0.404726.jpg,0.8013978127249907,0.12330196090211301
flickr_sge_175694008_c8a60e6a9e_o_grid_1_0.008_0.008.xml_1_0_0.943443.jpg,0.8162073670548237,0.1647734766700274
flickr_sge_180518440_3b969b1825_o.jpg,0.8241485871706802,0.19364015560463615
flickr_sge_180521864_9088d2f6ee_o.jpg,0.8107832283511635,0.19365182997828403
flickr_sge_180524092_35d19bbacd_o.jpg,0.8117188263173318,0.21535090991677855
flickr_sge_180524786_4c8f2bc299_o.jpg,0.8152672774439534,0.16661050491340967
flickr_sge_183496276_4096215b74_57_87637435@N00.jpg,1.0837700033497113,-0.12418776803028421
flickr_sge_202703132_9823bcea4a_o.jpg,0.8203261744318908,0.14675594987311016
flickr_sge_203566277_9b3f5ee27e_o.jpg,0.8195143499442483,0.1554600641828565
flickr_sge_231610364_247b523c1c_o.jpg,0.8187366680234742,0.15801404564489283
grossglockner.jpg,1.0542350528555304,0.12004426822088955
flickr_sge_227421832_8437ad141b_67_53231487@N00_grid_1_0.004_0.004.xml_1_0_0.50338.jpg,0.8280280421080175,0.19037532635776044
flickr_sge_233549486_abb5f58122_o.jpg,0.8323401612330792,0.2276379762717703
flickr_sge_239582389_19d26e458e_o.jpg,0.8006830693618109,0.11862762514744918
flickr_sge_241745111_c84999d806_o.jpg,0.8279249788234672,0.23037484511431777
flickr_sge_241836678_1f334a5855_o.jpg,0.8017021921508184,0.13394330277167563
flickr_sge_249953457_02f6cf4f8c_o.jpg,0.8200557834166781,0.15616210974919104
flickr_sge_249958834_f2b2ebe117_o.jpg,0.8280782549819975,0.1901015117623347
flickr_sge_250372421_dc36c77242_o.jpg,0.8297998897119746,0.2631545935348785
flickr_sge_254406585_b088cc6354_o.jpg,0.8242610165657275,0.19428274236797027
flickr_sge_262129556_7e2460df6d_108_87637435@N00_grid_1_0.004_0.004.xml_0_1_1.29361.jpg,0.8189764112341608,0.15466152680854323
flickr_sge_268056715_d220e27bb1_o.jpg,0.8154507423602796,0.16777531687632163
flickr_sge_275468087_b928533031_o.jpg,0.8137643107869064,0.24985962194881808
flickr_sge_285005995_91ad4c8b3d_105_87637435@N00.jpg,0.827608142740133,0.23947186366163692
flickr_sge_305771006_7dc76e4686_o.jpg,0.8186378239494823,0.15966540383407166
flickr_sge_307494105_6bc8bc7977_o.jpg,0.7791619246165021,0.1193007017798952
flickr_sge_307494873_3da0f42f3f_o.jpg,0.810289247889735,0.12196707965495963
flickr_sge_308911569_23a50fd2c5_o.jpg,0.8205600613842122,0.15808915968053017
flickr_sge_320695921_861e747b42_o.jpg,0.819520531903693,0.1929559664812535
flickr_sge_325994459_be0826ed7a_o.jpg,0.8109252059144292,0.14624528052596966
flickr_sge_325994598_fc936bbf2c_o.jpg,0.8156791901652848,0.1689841176613492
flickr_sge_330893747_ac0c8cb8f3_o.jpg,0.8281092910268196,0.1922387914402352
flickr_sge_339839400_a572c1d30c_166_92583342@N00_grid_1_0.004_0.004.xml_1_1_0.678586.jpg,0.8109048997468331,0.15516876833501986
flickr_sge_340757412_665a90cf7d_o.jpg,0.8157329006555516,0.1817284288209132
flickr_sge_342236209_0d3c0214da_o.jpg,0.8235956180397587,0.14809817494555924
flickr_sge_342236980_495c543b36_o.jpg,0.8178308959277354,0.1325610889690013
flickr_sge_364708713_cdd7b6fd50_o_grid_1_0.008_0.008.xml_1_0_0.588079.jpg,0.8276813064852835,0.22520437371198718
flickr_sge_364786519_a18701ab3e_o.jpg,0.8828345549786633,0.19473886690726194
flickr_sge_371200034_c6f42478e8_o.jpg,0.819580265359372,0.1566104554626725
flickr_sge_374478663_2aedf694e2_o_grid_1_0.004_0.004.xml_0_0_0.854302.jpg,0.8191128299906176,0.1576251380039363
flickr_sge_381870080_5649cb89ff_o.jpg,0.8115501359553717,0.21516906809314298
flickr_sge_387987182_d3b7227d18_o_grid_1_0.008_0.008.xml_1_0_0.883546.jpg,0.5649093476925725,1.3472200007516513
flickr_sge_392885712_9597960107_o.jpg,0.8835833982309158,0.19590316263433843
flickr_sge_411515764_73f8d91f48_127_75452460@N00.jpg,0.8274819837489586,0.2391552843828973
flickr_sge_420636645_29e70cd6cd_o.jpg,0.8187955686961647,0.1589118618784494
flickr_sge_422598080_c9a1f2b31b_o_grid_1_0.004_0.004.xml_0_0_0.268035.jpg,0.8186926548720103,0.15805670270041292
flickr_sge_443880348_85285c15a4_o.jpg,0.818727863317469,0.15800795522870287
flickr_sge_443921486_501123beac_o.jpg,0.7918493295695218,0.12007889733997738
flickr_sge_448569032_9904620e26_o_grid_1_0.004_0.004.xml_1_1_1.03779.jpg,0.8277475175579105,0.2311144799975145
flickr_sge_456765889_5a531551b0_o.jpg,0.8108329378532938,0.2513272450573354
flickr_sge_459938256_70c8ad1125_o.jpg,0.811174680190759,0.23230594914599512
flickr_sge_463012203_f9304251d4_o.jpg,0.8060415219792254,0.26400026778069885
flickr_sge_463266232_cf3689388a_o.jpg,0.8015362568250896,0.11770709664941544
flickr_sge_469903193_5badf36800_171_75452460@N00.jpg,0.7645812787278804,0.3474880421850737
flickr_sge_475715173_d33a5d146b_181_21428225@N00.jpg,0.8102433211058955,0.1564381891834403
flickr_sge_490155532_34aa8d80f9_o.jpg,0.806778257089146,0.15832239508813542
flickr_sge_491279245_b68bea5a6d_o_grid_1_0.008_0.008.xml_0_1_0.999217.jpg,0.775221949421991,0.4554910831895373
flickr_sge_504929177_cc0ac09f53_201_18001727@N00.jpg,0.8112428950440805,0.12102993092459409
flickr_sge_504929555_e290d1cca6_193_18001727@N00_grid_1_0.004_0.004.xml_0_1_0.927296.jpg,0.8112434754055862,0.12097684685214487
flickr_sge_504929725_a65990f1ca_231_18001727@N00.jpg,0.6927916897752942,-1.9411984496104566
flickr_sge_508197635_3ddd5dddb3_226_19479382@N00.jpg,0.8161446392563645,0.16821345334757984
flickr_sge_508235122_780dc8a8fc_189_19479382@N00.jpg,0.8109195288718023,0.15616660652849906
flickr_sge_512724918_69e1a5eeb2_o.jpg,0.8821321795353687,0.11643805951828945
flickr_sge_514577365_fb81442a6d_212_44124287443@N01.jpg,0.81850333387586,0.15952070926255157
flickr_sge_519605142_f83e6b6e14_203_85029756@N00.jpg,0.8157258461745891,0.1651809057948782
flickr_sge_519605982_4c4bb19de8_251_85029756@N00.jpg,0.8153902254401948,0.16575095898616773
flickr_sge_519606884_0c9780a62c_190_85029756@N00.jpg,0.8158369089745671,0.1668669085919596
flickr_sge_519638323_14c949dab1_244_85029756@N00.jpg,0.8158086380414712,0.16524423918037856
flickr_sge_520420538_f1555fc6d7_225_19479382@N00.jpg,0.7564389879093215,0.7338863264349003
flickr_sge_576745929_e3115b597b_o.jpg,0.8117561886984803,0.23830687405013787
flickr_sge_576747473_799b45be2f_o_grid_1_0.004_0.004.xml_0_1_0.950022.jpg,0.8585849015009108,0.32532246140240506
flickr_sge_576749089_b4505f3648_o_grid_1_0.004_0.004.xml_0_1_0.950022.jpg,0.8586707603557222,0.32592006682709596
